wpdx_id,lat_deg,lon_deg,status_clean,pop_served_500m,install_year,is_urban,water_source_clean,water_tech_clean,geom_wkt,cluster_id
6GGP7PFH+HPQ,0.273963333,34.72934667,"Functional, not in use",2113.7768449783325,,f,Borehole/Tubewell,Public Tapstand,POINT(34.72934667 0.273963333),
6GGPCC6P+7J5,0.41064,34.4366133,"Functional, not in use",672.7520298957825,2017,f,Undefined Well,Public Tapstand,POINT(34.4366133 0.41064),
6GGPCC72+7HQ,0.4132217,34.401475,"Functional, not in use",594.4078726768494,2017,f,Borehole/Tubewell,Public Tapstand,POINT(34.401475 0.4132217),
6GGP9C72+H7Q,0.363956,34.400742,Functional,808.8450541496277,1996,f,Protected Well,,POINT(34.400742 0.363956),
6GGPHR6R+32J,0.5602,34.84,Non-Functional,476.6630620956421,2011,f,Protected Spring,,POINT(34.84 0.5602),242
6GGPCC77+6Q3,0.41302,34.4144117,"Functional, not in use",595.4769282341003,1995,f,Protected Well,Public Tapstand,POINT(34.4144117 0.41302),
6GGPCCCF+H83,0.4213818,34.4232953,"Functional, not in use",1013.6077723503113,2019,f,Borehole/Tubewell,,POINT(34.4232953 0.4213818),
6GGPF4JC+R43,0.48200199,34.120312,Functional,397.5093059539795,2010,f,Protected Well,,POINT(34.120312 0.48200199),
6GGPCCW9+R8V,0.4471202,34.4183078,"Functional, not in use",533.7430005073547,2009,f,Protected Well,Public Tapstand,POINT(34.4183078 0.4471202),
6GGPCCXR+676,0.4480315,34.4406357,"Functional, not in use",553.5513033866882,2007,f,Protected Well,Public Tapstand,POINT(34.4406357 0.4480315),
6GGPCF2V+4Q8,0.400278,34.4944548,"Functional, not in use",520.8536763191223,2018,f,Undefined Well,Public Tapstand,POINT(34.4944548 0.400278),
6GGPCF7F+6HQ,0.4130774,34.473994,"Functional, not in use",701.8578944206238,2010,f,Borehole/Tubewell,Public Tapstand,POINT(34.473994 0.4130774),
6GGPCF7F+9W7,0.4134069,34.4747872,"Functional, not in use",699.3538293838501,2018,f,Borehole/Tubewell,,POINT(34.4747872 0.4134069),
6GGP5976+P5C,0.164321667,34.360375,"Functional, not in use",384.86410117149353,1992,f,Protected Well,Public Tapstand,POINT(34.360375 0.164321667),
6GGPCF9X+FQM,0.4187132,34.4994184,"Functional, not in use",496.55325269699097,2016,f,Undefined Well,Public Tapstand,POINT(34.4994184 0.4187132),
6GGPCFF9+XF5,0.4248875,34.468743,"Functional, needs repair",558.3909072875977,2018,f,Borehole/Tubewell,,POINT(34.468743 0.4248875),
6GGPCFF9+XFW,0.4249986,34.4687146,"Functional, not in use",570.2790098190308,2018,f,Undefined Well,Public Tapstand,POINT(34.4687146 0.4249986),
6GGPCFFV+X8H,0.4249358,34.493361,"Functional, not in use",404.5380356311798,2015,f,Borehole/Tubewell,Public Tapstand,POINT(34.493361 0.4249358),
6GGPCFFX+C8M,0.4235882,34.4983092,"Functional, not in use",449.5685729980469,2020,f,Protected Well,Public Tapstand,POINT(34.4983092 0.4235882),
6GGPCFH7+RCQ,0.4295975,34.4636158,"Functional, not in use",605.2005677223206,1992,f,Borehole/Tubewell,Public Tapstand,POINT(34.4636158 0.4295975),
6GGPCFPH+2F7,0.4350497,34.4786813,"Functional, not in use",513.7186908721924,2007,f,Protected Well,Hand Pump,POINT(34.4786813 0.4350497),
6GGPCFPJ+CFJ,0.4360774,34.4811491,"Functional, not in use",491.78396105766296,2016,f,Undefined Well,Public Tapstand,POINT(34.4811491 0.4360774),
6GGPCFR5+PVC,0.4418117,34.4596433,"Functional, not in use",579.3374862670898,2007,f,Undefined Well,Public Tapstand,POINT(34.4596433 0.4418117),
6GGPCFR5+PWF,0.4418241,34.4597963,"Functional, not in use",621.7855625152588,1992,f,Borehole/Tubewell,Public Tapstand,POINT(34.4597963 0.4418241),
6GGP8H7C+H6X,0.3139793,34.5706138,"Functional, not in use",1146.1746587753296,2012,f,Protected Well,Public Tapstand,POINT(34.5706138 0.3139793),
6GGP5FW5+587,0.1954111,34.4583083,"Functional, needs repair",431.6626708507538,2006,f,Protected Well,Public Tapstand,POINT(34.4583083 0.1954111),196
6GGPCG5R+GPF,0.4088121,34.5417827,"Functional, not in use",451.6087770462036,2018,f,Undefined Well,Public Tapstand,POINT(34.5417827 0.4088121),
6GCRQM8G+VPQ,-1.2327871,36.676865,Functional,4391.053810119629,2010,t,Borehole/Tubewell,Motorized Pump,POINT(36.676865 -1.2327871),
6GGPCG5R+HQX,0.408986,34.5419999,"Functional, needs repair",448.74086570739746,1992,f,Borehole/Tubewell,Public Tapstand,POINT(34.5419999 0.408986),
6GGPCG6R+FW7,0.4111733,34.5423075,"Functional, not in use",463.9783592224121,2019,f,Undefined Well,Public Tapstand,POINT(34.5423075 0.4111733),
6GGPCG84+VPG,0.4171753,34.5068134,"Functional, not in use",421.62061071395874,2010,f,Undefined Well,Public Tapstand,POINT(34.5068134 0.4171753),
6GGPCG8H+W88,0.4172813,34.528318,"Functional, not in use",384.70614361763,2019,f,Borehole/Tubewell,,POINT(34.528318 0.4172813),
6GGPCG94+82F,0.4183177,34.5050479,"Functional, not in use",471.48070001602173,2015,f,Borehole/Tubewell,Public Tapstand,POINT(34.5050479 0.4183177),
6GGPCGG7+72X,0.4257385,34.5126195,"Functional, needs repair",752.269579410553,1992,f,Undefined Well,Public Tapstand,POINT(34.5126195 0.4257385),199
6GGP5H86+C9H,0.166066122,34.56099443,Non-Functional,865.3252897262573,,f,Protected Well,,POINT(34.56099443 0.166066122),196
6GGPCGG7+82R,0.4258724,34.5125237,"Functional, not in use",773.2768959999084,2019,f,Rainwater Harvesting,Public Tapstand,POINT(34.5125237 0.4258724),
6GGPCGGC+MXX,0.4267364,34.522473,"Functional, not in use",498.6554036140442,2020,f,Protected Well,Public Tapstand,POINT(34.522473 0.4267364),
6GGPCGGH+86P,0.425849,34.5280642,"Functional, needs repair",386.85193967819214,2016,f,Protected Well,Hand Pump,POINT(34.5280642 0.425849),
6GGPCGR6+8J7,0.4407757,34.5115394,"Functional, not in use",1545.0828313827515,1990,f,Borehole/Tubewell,,POINT(34.5115394 0.4407757),
6GGPCH45+H8H,0.4064261,34.5583492,"Functional, not in use",397.72908067703247,2011,f,Protected Well,Public Tapstand,POINT(34.5583492 0.4064261),
6GGPCH65+6XP,0.4105917,34.5599556,"Functional, needs repair",415.619669675827,2012,f,Borehole/Tubewell,Public Tapstand,POINT(34.5599556 0.4105917),
6GGPCH65+FXW,0.4112329,34.5599568,"Functional, not in use",406.9389717578888,2018,f,Undefined Well,Public Tapstand,POINT(34.5599568 0.4112329),
6GGPCH75+2R3,0.4125177,34.5595475,"Functional, not in use",407.6540222167969,2007,f,Undefined Well,Public Tapstand,POINT(34.5595475 0.4125177),
6GGPCHV3+WXM,0.4448429,34.5549073,"Functional, not in use",632.7096929550171,1992,f,Borehole/Tubewell,,POINT(34.5549073 0.4448429),
6GGPCHV4+P55,0.4442663,34.555494,"Functional, needs repair",613.8784351348877,2018,f,Undefined Well,Public Tapstand,POINT(34.555494 0.4442663),
6GGPCHW3+H88,0.446402,34.5533207,"Functional, not in use",619.7079572677612,2020,f,Borehole/Tubewell,,POINT(34.5533207 0.446402),
6GGPCHW5+2CG,0.4450648,34.5585753,"Functional, needs repair",616.1750783920288,1992,f,Undefined Well,Public Tapstand,POINT(34.5585753 0.4450648),
6GGPCJ3X+J3R,0.4041116,34.6476546,"Functional, not in use",473.8921117782593,,f,Borehole/Tubewell,Public Tapstand,POINT(34.6476546 0.4041116),
6GGPCJF4+PPC,0.4243154,34.6067783,"Functional, not in use",537.0414953231812,1995,f,Undefined Well,Public Tapstand,POINT(34.6067783 0.4243154),
6GGPCJG8+XM4,0.4273921,34.6167102,"Functional, not in use",567.2374587059021,,f,Borehole/Tubewell,Public Tapstand,POINT(34.6167102 0.4273921),
6GGPCJJ7+635,0.4305233,34.6127483,"Functional, not in use",528.4626221656799,,f,Protected Well,Public Tapstand,POINT(34.6127483 0.4305233),
6GGPCG96+632,0.4180214,34.5101492,"Functional, not in use",411.8957214355469,1990,f,Protected Well,Public Tapstand,POINT(34.5101492 0.4180214),
6GGP43HM+4FM,0.127832,34.08366,Functional,452.24847960472107,2010,f,Protected Well,Hand Pump - Afridev,POINT(34.08366 0.127832),
6GGPFGWP+9GJ,0.495950988,34.53625501,Non-Functional,615.7506866455078,,f,Borehole/Tubewell,,POINT(34.53625501 0.495950988),250
6GGPCJJR+9M9,0.4309129,34.6417393,"Functional, not in use",471.1453776359558,,f,Undefined Well,Public Tapstand,POINT(34.6417393 0.4309129),
6GGPCM26+HC3,0.4013994,34.6610427,"Functional, not in use",493.6365866661072,,f,Borehole/Tubewell,Public Tapstand,POINT(34.6610427 0.4013994),
6GGPCM7M+C32,0.4135185,34.68264,"Functional, not in use",644.3956761360168,,f,Borehole/Tubewell,,POINT(34.68264 0.4135185),
6GGPCM9J+X8X,0.4199776,34.6808629,"Functional, not in use",689.5002636909485,,f,Protected Well,Public Tapstand,POINT(34.6808629 0.4199776),
6GGPCMCM+XRF,0.422429341,34.68455672,"Functional, not in use",622.7920689582825,1990,f,Borehole/Tubewell,Public Tapstand,POINT(34.68455672 0.422429341),
6GGPCMFM+4VF,0.422991024,34.68469563,"Functional, not in use",602.5133757591248,2020,f,Protected Well,Public Tapstand,POINT(34.68469563 0.422991024),
6GGPCMFV+6RH,0.4230678,34.6946173,"Functional, not in use",518.7755198478699,1992,f,Borehole/Tubewell,,POINT(34.6946173 0.4230678),
6GGPCMFV+PMG,0.42432,34.6942133,"Functional, not in use",527.9826884269714,1992,f,Borehole/Tubewell,,POINT(34.6942133 0.42432),
6GGPCGG6+XG3,0.42739,34.5112877,"Functional, not in use",951.6919617652893,2018,f,Protected Well,Hand Pump,POINT(34.5112877 0.42739),
6GGPCP2H+M2X,0.4017416,34.7275961,"Functional, not in use",681.2129640579224,2008,f,Protected Well,Public Tapstand,POINT(34.7275961 0.4017416),
6GGPCP3G+79W,0.4032376,34.7259545,"Functional, needs repair",656.3099856376648,,f,Protected Well,Public Tapstand,POINT(34.7259545 0.4032376),196
6GGPCP5W+58X,0.4079906,34.7458712,"Functional, not in use",642.1822700500488,2020,f,Protected Well,Public Tapstand,POINT(34.7458712 0.4079906),
6GGPCP7P+4HR,0.4128517,34.7363867,"Functional, not in use",587.3783826828003,2010,f,Undefined Well,Public Tapstand,POINT(34.7363867 0.4128517),
6GGPCGP6+VMM,0.4372027,34.5116633,"Functional, not in use",2256.8366708755493,2010,f,Borehole/Tubewell,,POINT(34.5116633 0.4372027),
6GGPCP7P+G97,0.4137792,34.7359077,"Functional, not in use",590.3902215957642,1988,f,Borehole/Tubewell,Public Tapstand,POINT(34.7359077 0.4137792),
6GGPF938+RW3,0.454479992,34.36722565,Non-Functional,408.0907142162323,,f,Protected Well,Motorized Pump - Electric,POINT(34.36722565 0.454479992),164
6GGPCP82+V42,0.4171408,34.7002554,"Functional, not in use",480.7695097923279,2020,f,Protected Well,Public Tapstand,POINT(34.7002554 0.4171408),
6GGPCPG3+PX7,0.426784,34.704936,"Functional, not in use",635.3076152801514,1996,f,Borehole/Tubewell,Public Tapstand,POINT(34.704936 0.426784),
6GGPCQ22+CJV,0.4011031,34.7515449,"Functional, needs repair",703.4671244621277,2011,f,Protected Well,Public Tapstand,POINT(34.7515449 0.4011031),196
6GGPCQ24+P66,0.4017917,34.75552,"Functional, not in use",679.7131934165955,2014,f,Borehole/Tubewell,Public Tapstand,POINT(34.75552 0.4017917),
6GGPCQ3F+J35,0.4040128,34.7727399,"Functional, needs repair",641.5850005149841,,f,Protected Well,Public Tapstand,POINT(34.7727399 0.4040128),196
6GGPCQ53+F5R,0.408735,34.7529017,"Functional, needs repair",670.207305431366,1975,f,Borehole/Tubewell,Public Tapstand,POINT(34.7529017 0.408735),196
6GGPCQ8M+65Q,0.4155826,34.7829736,"Functional, needs repair",552.481418132782,2014,f,Undefined Well,Public Tapstand,POINT(34.7829736 0.4155826),196
6GGPCRVV+J3Q,0.4440996,34.8427232,"Functional, not in use",720.6628742218018,2004,f,Protected Well,Public Tapstand,POINT(34.8427232 0.4440996),
6GGPCRWR+W56,0.4472876,34.8403777,"Functional, not in use",799.6377449035645,2019,f,Borehole/Tubewell,Public Tapstand,POINT(34.8403777 0.4472876),
6GGPCRXQ+7QM,0.448211,34.839422,"Functional, not in use",825.0970115661621,2000,f,Undefined Well,Public Tapstand,POINT(34.839422 0.448211),
6GGPCV27+47W,0.4003742,34.8631896,"Functional, not in use",592.1014189720154,2008,f,Protected Well,Public Tapstand,POINT(34.8631896 0.4003742),
6GGPCV27+843,0.4007525,34.8627883,"Functional, needs repair",622.9326300621033,,f,Protected Well,Public Tapstand,POINT(34.8627883 0.4007525),
6GGPCV6G+FG3,0.4111417,34.8763045,"Functional, not in use",477.61210775375366,2008,f,Protected Well,Public Tapstand,POINT(34.8763045 0.4111417),
6GGPCV7W+GQW,0.4138599,34.8969524,"Functional, needs repair",290.65329599380493,1990,f,Undefined Well,Public Tapstand,POINT(34.8969524 0.4138599),142
6GGPCW64+6PQ,0.410583,34.9068508,"Functional, not in use",353.0624575614929,1990,f,Borehole/Tubewell,Public Tapstand,POINT(34.9068508 0.410583),
6GGPCWG9+FFW,0.42624,34.91871,"Functional, needs repair",351.1289873123169,2008,f,Protected Well,Public Tapstand,POINT(34.91871 0.42624),142
6GGPCWJ5+9M4,0.4308934,34.9092051,"Functional, needs repair",481.3542501926422,2000,f,Undefined Well,Public Tapstand,POINT(34.9092051 0.4308934),142
6GGPCWJ5+FC3,0.4311433,34.9085333,"Functional, needs repair",460.57682514190674,1991,f,Undefined Well,Public Tapstand,POINT(34.9085333 0.4311433),142
6GGPF32R+QCX,0.451992532,34.09111226,Non-Functional,879.8518867492676,,f,Protected Well,,POINT(34.09111226 0.451992532),
6GGPF32W+W92,0.4522733,34.0958933,"Functional, not in use",1749.9568128585815,2016,t,Borehole/Tubewell,,POINT(34.0958933 0.4522733),
6GGPF43W+63P,0.453081399,34.14521047,Non-Functional,1100.0866508483887,,f,Protected Well,,POINT(34.14521047 0.453081399),195
6GGPF44G+CHV,0.45612001,34.126431,"Functional, not in use",3606.6188945770264,2008,t,Borehole/Tubewell,Hand Pump - Rope,POINT(34.126431 0.45612001),
6GGPF44V+Q9H,0.45692599,34.143494,Functional,1109.0202980041504,2006,f,Protected Well,Hand Pump - Afridev,POINT(34.143494 0.45692599),
6GGPF44X+CGV,0.456107312,34.14878226,Non-Functional,742.4529037475586,,f,Borehole/Tubewell,,POINT(34.14878226 0.456107312),195
6GGPF46C+7X2,0.460674614,34.12247086,Non-Functional,4221.878574371338,2000,t,Protected Well,Motorized Pump - Electric,POINT(34.12247086 0.460674614),195
6GGPF46X+8H9,0.460781106,34.14899659,Non-Functional,573.2875399589539,,f,Protected Well,,POINT(34.14899659 0.460781106),195
6GGPF477+Q9C,0.464429183,34.11337633,Non-Functional,4553.853078842163,,t,Protected Well,,POINT(34.11337633 0.464429183),195
6GGPF477+R7H,0.464551,34.113224,Functional,4395.078954696655,1998,t,Protected Well,,POINT(34.113224 0.464551),
6GGPF47F+Q9Q,0.464453177,34.12347857,Non-Functional,2759.9732933044434,,t,Protected Well,,POINT(34.12347857 0.464453177),195
6GGPF47F+RFR,0.46456334,34.12361526,Non-Functional,2601.722333908081,2007,t,Protected Well,Motorized Pump - Electric,POINT(34.12361526 0.46456334),195
6GGPF47H+43W,0.4628314,34.1277171,"Functional, not in use",1781.8413515090942,2015,f,Protected Well,Public Tapstand,POINT(34.1277171 0.4628314),
6GGPF482+5RW,0.465497615,34.10207748,"Functional, not in use",5162.960067749023,2014,t,Protected Well,Public Tapstand,POINT(34.10207748 0.465497615),
6GGPF485+P7H,0.466808335,34.1083436,Non-Functional,3698.216464996338,2010,t,Borehole/Tubewell,Hand Pump - Afridev,POINT(34.1083436 0.466808335),195
6GGPF489+747,0.46565101,34.117798,Functional,3563.4558296203613,2008,t,Protected Well,Hand Pump - Afridev,POINT(34.117798 0.46565101),
6GGPF48V+4Q9,0.465294843,34.14449717,Non-Functional,509.1186604499817,,f,Protected Well,,POINT(34.14449717 0.465294843),195
6GGPF48W+742,0.4657233,34.14531,"Functional, needs repair",495.00430488586426,1982,f,Protected Well,Public Tapstand,POINT(34.14531 0.4657233),195
6GGPF498+HHG,0.468901694,34.11647415,Non-Functional,2225.498996734619,2002,t,Protected Well,Motorized Pump - Electric,POINT(34.11647415 0.468901694),195
6GGPF498+HMG,0.468941317,34.1166884,Non-Functional,2258.9351873397827,,t,Protected Well,,POINT(34.1166884 0.468941317),195
6GGPF498+X6G,0.46996671,34.11558151,Non-Functional,1983.1724100112915,2007,f,Protected Well,Motorized Pump - Electric,POINT(34.11558151 0.46996671),195
6GGPF49F+2CJ,0.46755584,34.12347172,Non-Functional,1945.7664909362793,2009,t,Protected Well,,POINT(34.12347172 0.46755584),195
6GGPF4C6+RXM,0.472094,34.112431,Functional,1555.8866004943848,2010,f,Protected Well,Hand Pump - Afridev,POINT(34.112431 0.472094),
6GGPF4FV+2VW,0.4726066,34.1446942,"Functional, not in use",453.5226893424988,2018,f,Protected Well,Public Tapstand,POINT(34.1446942 0.4726066),
6GGPF4FV+6QV,0.473118299,34.14442228,Non-Functional,451.5567412376404,,f,Protected Well,,POINT(34.14442228 0.473118299),195
6GGPF4G9+PXG,0.47682399,34.119946,Functional,637.9100666046143,2010,f,Protected Well,,POINT(34.119946 0.47682399),
6GGPF4GC+7R4,0.475642209,34.12207215,Non-Functional,633.9714107513428,,f,Protected Well,,POINT(34.12207215 0.475642209),195
6GGPF4GC+PQ9,0.47678101,34.12199,Functional,587.1818399429321,2010,f,Protected Well,,POINT(34.12199 0.47678101),
6GGPF4HG+M3P,0.47920001,34.125195,"Functional, not in use",516.1386094093323,2010,f,Protected Well,Hand Pump - Afridev,POINT(34.125195 0.47920001),
6GGPF4HQ+H2R,0.478988887,34.1375015,Non-Functional,462.53232622146606,,f,Borehole/Tubewell,,POINT(34.1375015 0.478988887),195
6GGPF4HR+VR8,0.479671244,34.14208532,Non-Functional,416.24075174331665,,f,Protected Well,,POINT(34.14208532 0.479671244),195
6GGPF4MG+J3F,0.484046667,34.12528833,Non-Functional,459.5313467979431,1989,f,Borehole/Tubewell,Hand Pump - India Mark,POINT(34.12528833 0.484046667),195
6GGPF4MM+J7H,0.484051737,34.13324705,Non-Functional,472.35585737228394,,f,Borehole/Tubewell,,POINT(34.13324705 0.484051737),195
6GGPF4MR+J3R,0.484102548,34.14015114,Non-Functional,438.6093125343323,,f,Protected Well,,POINT(34.14015114 0.484102548),195
6GGPF4PQ+CHM,0.48608094,34.13891035,Non-Functional,438.7628059387207,,f,Borehole/Tubewell,,POINT(34.13891035 0.48608094),195
6GGPF4PX+9CX,0.48598799,34.148602,"Functional, not in use",455.7178089618683,2011,f,Protected Well,,POINT(34.148602 0.48598799),
6GGPF4Q9+GX8,0.488794,34.119942,Functional,295.05604362487793,2010,f,Protected Well,,POINT(34.119942 0.488794),
6GGPF4QH+WMR,0.48985669,34.12911224,Non-Functional,474.74487829208374,2011,f,Borehole/Tubewell,Hand Pump - Afridev,POINT(34.12911224 0.48985669),195
6GGPF4R9+FW6,0.491164,34.119751,Functional,300.9623303413391,2010,f,Protected Well,,POINT(34.119751 0.491164),
6GGPF4RM+9V4,0.49088901,34.134689,Functional,491.81825971603394,2010,f,Protected Well,Hand Pump - Afridev,POINT(34.134689 0.49088901),
6GGPF4VJ+Q36,0.494414,34.130138,Functional,505.2531313896179,1992,f,Protected Well,Hand Pump - Afridev,POINT(34.130138 0.494414),
6GGPF4VR+MM8,0.494172848,34.141717,Non-Functional,408.0268063545227,,f,Protected Well,,POINT(34.141717 0.494172848),195
6GGPF4VW+4FW,0.49285099,34.146206,"Functional, needs repair",401.1167821884155,1990,f,Protected Well,,POINT(34.146206 0.49285099),195
6GGPF4VW+4HG,0.492801634,34.1464481,Non-Functional,406.9394233226776,,f,Protected Well,,POINT(34.1464481 0.492801634),195
6GGPF4WC+73R,0.49574301,34.120152,Functional,328.1760606765747,2010,f,Protected Well,,POINT(34.120152 0.49574301),
6GGPF4WG+JFW,0.49660999,34.126205,Functional,463.95491790771484,1990,f,Protected Well,Hand Pump - India Mark,POINT(34.126205 0.49660999),
6GGPF4WM+F42,0.4961318,34.1327558,"Functional, not in use",489.2683892250061,1982,f,Borehole/Tubewell,Public Tapstand,POINT(34.1327558 0.4961318),
6GGPF4WP+6F2,0.495511,34.136139,Functional,456.03966426849365,2011,f,Protected Well,Hand Pump - Afridev,POINT(34.136139 0.495511),
6GGPF524+FMW,0.45124185,34.1566881,"Functional, needs repair",569.3358068466187,2012,f,Undefined Well,Public Tapstand,POINT(34.1566881 0.45124185),195
6GGPF52P+7W6,0.45067099,34.18726,Functional,414.5691223144531,2010,f,Protected Well,Hand Pump - Afridev,POINT(34.18726 0.45067099),
6GGPF52Q+J8X,0.451675,34.1883783,"Functional, not in use",417.7720775604248,2004,f,Borehole/Tubewell,Public Tapstand,POINT(34.1883783 0.451675),
6GGPF53P+548,0.452915624,34.18532944,Non-Functional,395.1056866645813,,f,Borehole/Tubewell,,POINT(34.18532944 0.452915624),111
6GGPF53V+C6H,0.453573008,34.1931044,Non-Functional,405.5825877189636,,f,Protected Well,,POINT(34.1931044 0.453573008),111
6GGPF546+MR9,0.456673006,34.16210738,Non-Functional,456.6403708457947,,f,Protected Well,,POINT(34.16210738 0.456673006),195
6GGPF54F+VHG,0.457190373,34.17393773,Non-Functional,415.18400955200195,,f,Borehole/Tubewell,,POINT(34.17393773 0.457190373),195
6GGPF54V+QVM,0.457075,34.1946907,Non-Functional,376.3321478366852,,f,Protected Well,Motorized Pump - Electric,POINT(34.1946907 0.457075),111
6GGPF553+G5X,0.45887384,34.15299458,"Functional, not in use",498.9706516265869,2020,f,Borehole/Tubewell,Public Tapstand,POINT(34.15299458 0.45887384),
6GGPF56C+R7W,0.462111481,34.17069212,Non-Functional,419.8856244087219,,f,Protected Well,,POINT(34.17069212 0.462111481),195
6GGPF573+WMH,0.464823533,34.15423428,Non-Functional,437.8056240081787,,f,Protected Well,,POINT(34.15423428 0.464823533),195
6GGPF574+2CJ,0.462595204,34.15601908,Non-Functional,443.18829917907715,,f,Borehole/Tubewell,,POINT(34.15601908 0.462595204),195
6GGPF58C+C24,0.46600801,34.170067,Functional,423.13799953460693,1990,f,Protected Well,,POINT(34.170067 0.46600801),
6GGPF59J+2PG,0.467554,34.181831,"Non-Functional, dry season",467.5729489326477,1994,f,Protected Well,Hand Pump - Nira,POINT(34.181831 0.467554),
6GGPF59R+5FW,0.467994,34.191204,Functional,453.0954110622406,2009,f,Protected Well,Hand Pump - Afridev,POINT(34.191204 0.467994),
6GGPF5CR+C4F,0.47107399,34.190292,"Non-Functional, dry season",443.1863007545471,2002,f,Protected Well,Hand Pump - Afridev,POINT(34.190292 0.47107399),
6GGPF5F9+PFX,0.474374,34.168732,Functional,399.7987735271454,2004,f,Protected Well,,POINT(34.168732 0.474374),
6GGPF5FG+6V2,0.47301,34.177155,"Non-Functional, dry season",382.8058590888977,2008,f,Protected Well,Hand Pump - Afridev,POINT(34.177155 0.47301),195
6GGPF5J8+24G,0.480072329,34.165343,Non-Functional,472.22903966903687,,f,Protected Well,,POINT(34.165343 0.480072329),195
6GGPF5JG+3FW,0.480354995,34.17619324,Non-Functional,358.6786558628082,1995,f,Borehole/Tubewell,Hand Pump - Afridev,POINT(34.17619324 0.480354995),195
6GGPF5M4+2RQ,0.482582155,34.15709761,Non-Functional,471.52035760879517,,f,Borehole/Tubewell,,POINT(34.15709761 0.482582155),195
6GGPF5M6+X75,0.484803319,34.16070175,Non-Functional,486.69660997390747,1989,f,Borehole/Tubewell,Hand Pump - Afridev,POINT(34.16070175 0.484803319),195
6GGPF5MC+3C6,0.482594997,34.17092514,Non-Functional,424.22929668426514,,f,Borehole/Tubewell,,POINT(34.17092514 0.482594997),195
6GGPF5QR+P2H,0.48931,34.190094,"Functional, not in use",379.0334703922272,1990,f,Protected Well,,POINT(34.190094 0.48931),
6GGPF5QX+QG9,0.489411,34.198868,"Functional, not in use",380.5096764564514,2002,f,Protected Well,Hand Pump - Afridev,POINT(34.198868 0.489411),
6GGPF5V9+VC5,0.4946602,34.1686918,"Functional, not in use",411.0526919364929,1990,f,Borehole/Tubewell,Hand Pump - Nira,POINT(34.1686918 0.4946602),
6GGPF625+CF8,0.451031,34.20870895,"Functional, not in use",410.2525362968445,2020,f,Borehole/Tubewell,,POINT(34.20870895 0.451031),
6GGPF62Q+CMW,0.451109476,34.23921358,Non-Functional,902.439962387085,,f,Borehole/Tubewell,,POINT(34.23921358 0.451109476),291
6GGPF62R+4XV,0.4503594,34.2424334,"Functional, not in use",1154.3456625938416,1998,f,Protected Well,Public Tapstand,POINT(34.2424334 0.4503594),
6GGPF64V+3X7,0.455161,34.244921,"Functional, not in use",1172.904107093811,2000,f,Protected Well,Public Tapstand,POINT(34.244921 0.455161),
6GGPF65F+572,0.4578917,34.2231317,"Functional, not in use",329.5179777145386,1984,f,Protected Well,Public Tapstand,POINT(34.2231317 0.4578917),
6GGPF66V+8M6,0.4607918,34.2441268,"Functional, not in use",632.9890441894531,1986,f,Protected Well,Public Tapstand,POINT(34.2441268 0.4607918),
6GGPF8XP+3M8,0.4976712,34.3366897,"Functional, not in use",397.1375346183777,2010,f,Undefined Well,Public Tapstand,POINT(34.3366897 0.4976712),
6GGPF67J+CWR,0.4636083,34.232255,"Functional, not in use",518.9573345184326,1992,f,Borehole/Tubewell,Public Tapstand,POINT(34.232255 0.4636083),
6GGPF6CP+MX5,0.471695006,34.23754501,Non-Functional,406.6571841239929,2010,f,Borehole/Tubewell,Public Tapstand,POINT(34.23754501 0.471695006),
6GGPF6FG+RMV,0.474523336,34.22647858,Non-Functional,418.972243309021,1991,f,Borehole/Tubewell,Public Tapstand,POINT(34.22647858 0.474523336),
6GGPF6H5+G89,0.47878101,34.208347,Functional,618.9937281608582,1993,f,Protected Well,Hand Pump - Afridev,POINT(34.208347 0.47878101),
6GGPF6J2+GJ6,0.481291,34.201519,"Functional, needs repair",410.01977729797363,1991,f,Protected Well,,POINT(34.201519 0.481291),215
6GGPF6M5+Q53,0.4843783,34.2079267,"Functional, not in use",537.1101779937744,1996,f,Undefined Well,Public Tapstand,POINT(34.2079267 0.4843783),
6GGPF6M9+GR4,0.48375923,34.21957946,Non-Functional,438.1010060310364,,f,Borehole/Tubewell,,POINT(34.21957946 0.48375923),215
6GGPF6M9+QQ9,0.48440668,34.2194252,Non-Functional,442.1930322647095,1991,f,Borehole/Tubewell,Public Tapstand,POINT(34.2194252 0.48440668),215
6GGPF6P8+WF2,0.487271263,34.21613743,Non-Functional,431.864235162735,,f,Protected Well,,POINT(34.21613743 0.487271263),215
6GGPF6Q6+PFC,0.48932001,34.21109009,Non-Functional,455.08081221580505,2009,f,Protected Well,Motorized Pump - Electric,POINT(34.21109009 0.48932001),215
6GGPF6RR+F3X,0.49124,34.2402367,"Functional, not in use",317.34683752059937,2018,f,Protected Well,Public Tapstand,POINT(34.2402367 0.49124),
6GGPF6WC+FG9,0.49615601,34.221359,Functional,417.1941726207733,1987,f,Protected Well,Hand Pump,POINT(34.221359 0.49615601),
6GGPF723+2V5,0.4500149,34.2547294,Non-Functional,2747.5790252685547,,f,Protected Well,,POINT(34.2547294 0.4500149),334
6GGPF73H+XJW,0.4549782,34.279087,"Functional, not in use",513.4660172462463,2010,f,Protected Well,Public Tapstand,POINT(34.279087 0.4549782),
6GGPF74P+8X7,0.4557967,34.2874267,"Functional, not in use",596.3080191612244,1991,f,Borehole/Tubewell,Public Tapstand,POINT(34.2874267 0.4557967),
